X_tilde,Y,X,Z
0.350132482,0.847041819,NA,1
-1.018556081,-1.597353918,NA,0
2.163800509,2.293661445,0.917904803,0
2.157030597,1.476829681,NA,0
2.358306218,1.787151327,NA,1
0.086013403,0.583786433,NA,1
1.147086575,1.260024073,NA,0
0.61207201,3.08487704,NA,1
-0.817065605,-0.001251053,-1.241769894,1
0.703721771,0.732788127,NA,0
2.198451471,0.543732782,NA,0
-0.209679794,-0.755217746,NA,0
2.847487381,2.257731945,NA,0
0.522955003,1.543888677,0.352240811,0
0.423045092,3.818036411,NA,1
1.466528343,2.104179268,NA,0
-0.054594647,0.678913855,NA,0
0.864327926,1.634063206,NA,0
-4.741538424,1.812597321,-0.660390687,0
1.68551346,2.028742126,NA,1
1.208121183,2.674275168,NA,1
0.882803101,5.192854198,NA,1
0.616485133,2.641339746,NA,0
1.0733222,3.753923608,NA,1
-0.122188162,1.182296568,NA,1
5.626500493,6.513793145,NA,1
0.24350187,1.256017473,NA,1
-1.710716685,-0.213052276,-1.269425791,0
2.350470665,0.455845793,NA,1
1.912792057,-0.084808259,NA,0
1.626336139,0.401286375,NA,1
-2.629208282,0.823910173,NA,0
0.858414537,3.122339655,NA,1
2.099779674,2.620465147,NA,0
3.009970792,2.924794643,NA,0
2.037947813,1.713582927,NA,1
-2.823066679,3.696086865,NA,1
3.399496449,2.903322053,NA,1
-0.339612486,0.230999057,NA,0
3.791624152,1.765171831,0.333990117,0
2.620310322,3.786617169,NA,1
1.530880659,1.982161682,NA,1
3.924130587,2.593160131,0.893906281,0
-0.207500702,-1.666703538,NA,1
0.320070605,2.553766537,-0.439182939,1
-0.111994342,0.947910714,NA,0
-0.459770643,2.496112645,NA,0
0.287788945,3.227323146,NA,1
1.217307854,2.125965475,NA,1
1.136494632,3.246347332,NA,1
3.448113544,3.894623178,NA,0
0.509000102,1.053977591,1.018591265,0
-1.823099659,0.399021311,NA,1
2.620536651,4.656253138,NA,1
-0.329496544,1.097183226,NA,1
2.821479913,1.152844097,NA,0
2.845509336,1.042234285,0.687197377,1
1.998220019,-0.312800756,-0.965684744,1
3.858675888,4.622765183,NA,1
-0.047119858,1.34463281,NA,0
-1.302897968,-0.392445237,-0.768929874,0
1.615139663,2.676385235,1.166481474,1
-1.586972524,0.29966898,NA,0
-2.150732298,4.019661995,NA,1
0.314332224,1.915458793,NA,1
1.313545204,4.011413412,NA,0
-2.769420315,2.295352265,NA,1
-0.294878811,2.059148454,NA,0
-1.72956201,2.799715147,NA,1
3.257928259,1.596495384,NA,0
-1.356956792,1.802977299,-0.25713052,1
1.361016875,2.670251116,NA,1
0.926170304,0.766840148,NA,0
-0.156085246,0.760400674,0.066316297,1
2.957265807,4.235631083,NA,0
2.682072508,2.42517816,NA,1
-3.25250126,1.402287703,NA,1
-4.477366138,-0.374902993,NA,0
1.137445371,0.228565194,0.760217086,0
-1.760432941,-1.353549668,NA,0
0.837156961,1.019688125,NA,0
-1.121265498,4.084136033,NA,0
1.603372636,1.970269429,NA,1
1.308946096,2.640881165,NA,1
-0.325695614,4.305370909,NA,1
2.875866985,3.150965823,2.180210282,0
4.539441555,4.188484533,NA,0
2.016120514,0.198238853,NA,0
1.735019543,4.011976909,NA,0
-1.220212193,-0.587431421,-0.456921807,0
3.048552953,2.759655473,0.529154388,1
0.930366538,0.426787984,NA,0
2.128036889,1.075282848,NA,0
1.622471472,1.760982132,NA,0
-1.839094846,2.944181797,NA,1
-3.63930671,1.644378105,NA,1
0.582285488,1.556836295,NA,1
-2.515247369,-0.310502273,-0.914583728,1
-1.330689271,-0.185950638,-0.437718608,0
-0.583207304,4.190387647,NA,0
-1.50491446,0.440332926,NA,0
1.308524632,0.13451689,NA,0
1.6367319,1.559946389,NA,1
-0.573156392,3.984747654,NA,1
-0.712615665,1.120781023,NA,0
-0.792240302,2.087247023,NA,1
1.15960017,1.482755929,NA,1
-1.437729129,0.418353828,NA,0
3.769768447,1.845991773,1.500405553,0
3.149389457,2.879784911,NA,0
1.613435257,0.754492779,NA,0
-0.963795724,0.675294212,NA,1
0.956295205,0.198152179,NA,1
-1.037490992,3.025046089,NA,0
1.512393307,0.739752959,NA,0
-1.63614022,1.188249711,NA,1
2.693982859,1.795026729,NA,1
-1.233777296,2.530420504,0.462763474,0
-0.214558228,-1.243323463,NA,0
-0.012545883,-0.099692025,0.246292872,0
-0.278141932,1.265492708,NA,0
1.121446015,1.728731185,1.191057399,0
-0.057862057,0.064618688,NA,0
2.420264983,1.679667216,NA,0
5.518844026,2.951725731,NA,1
0.676524643,1.911378261,-0.692777154,1
3.008765556,5.380202707,NA,1
-0.915892861,0.660436715,NA,0
2.154350797,2.305626289,NA,1
1.552562515,1.069446887,NA,0
1.604904564,1.867211469,NA,0
1.28794928,3.32651244,NA,1
-2.08053463,0.495860895,-0.613278084,0
0.342432081,-0.077402147,NA,1
0.17421243,2.289523817,NA,1
0.216549401,1.123067261,NA,0
0.256974075,0.464629331,NA,1
-4.803629835,-0.137225709,NA,0
-4.441200397,0.923790897,NA,0
-2.280619191,1.480099012,NA,1
2.529660924,2.164348799,NA,0
0.907241091,0.138106777,NA,1
0.960293902,0.093479117,NA,1
1.68689682,3.231033462,-0.287210329,1
-4.457801784,1.672180631,NA,1
1.316236817,0.485965032,NA,0
-1.707865087,0.594233454,NA,0
-0.346275782,-0.147643264,NA,0
-0.488550097,2.941340054,NA,1
1.737817649,0.009021923,NA,0
-2.587435782,-0.304656785,-1.312165382,0
0.09136197,2.128664649,NA,0
-0.768771712,2.502335788,1.121247623,1
-2.938725054,-0.519104319,-1.026660042,0
-2.145629253,0.68173513,0.304734752,0
2.441317002,5.578941473,NA,1
-0.606306514,-0.292080271,NA,1
1.316467379,3.193562673,NA,0
1.778600546,1.830042135,0.683363852,0
2.683442113,2.895733292,1.591763923,0
2.504271482,5.003239175,2.515771102,1
-2.183980101,-0.010144688,NA,0
-0.809905714,-0.042748233,NA,0
-0.438843574,2.441868643,NA,0
4.419825011,4.803560923,3.518096016,1
1.976274518,2.225559952,0.271296383,1
0.15546078,3.424744918,1.268611032,1
-3.100354713,0.450321416,NA,0
2.323552666,3.64417194,0.638668244,1
1.992567414,5.018620306,NA,0
-1.573914646,3.255218872,NA,1
1.293070531,-0.504116858,-0.540716816,0
2.594277029,2.023520852,NA,1
1.371500175,2.097301494,0.347287377,1
1.639157462,2.73175113,NA,1
2.986590462,0.271385547,NA,0
-0.223253356,-0.07340625,NA,0
-1.955814987,-0.91639957,-0.900397177,0
4.149957772,2.389044096,NA,1
2.698912306,3.666876097,NA,1
2.004477521,3.261906962,NA,1
3.142139997,2.932416446,NA,1
-5.326674834,1.176410859,NA,1
1.559666825,3.828854942,1.340219916,1
-0.468526847,3.091448406,NA,1
2.188512953,3.685680762,NA,1
-1.417620126,-0.982665812,NA,0
2.809221327,2.941188713,NA,1
2.58709394,3.409575487,NA,1
-0.33992562,2.320774439,NA,1
-0.144134025,-0.101313829,NA,0
4.034740352,3.089385239,NA,1
2.567684595,4.182297691,NA,0
2.469538516,2.03737692,NA,0
-2.463876369,2.135239233,NA,1
-0.086487278,3.262873771,NA,1
-0.725062185,0.307756228,NA,1
2.341405744,-0.858728887,NA,0
-1.159673031,4.336132414,NA,1
0.5097112,4.617652007,NA,1
0.014569881,-1.318045308,-1.572676372,1
-2.006633119,1.908518215,0.290849523,1
-2.53340232,2.325756912,NA,1
0.638067485,1.786821704,NA,1
-0.712379141,2.993224787,0.734907805,1
1.956791344,3.309895951,NA,1
-2.425800788,-1.723717687,NA,1
0.418458093,2.245551247,NA,0
-1.294704757,0.725200942,NA,1
-1.252437307,-0.067578393,-1.091066017,1
-0.160678938,4.28489073,NA,1
0.958310732,3.435536825,NA,1
2.750935067,4.250714854,NA,1
-0.474538509,1.822735402,NA,0
-0.184698547,1.308414634,-1.478597942,0
-0.169281003,1.785913952,NA,1
-2.179972521,2.262128636,NA,0
-1.200396718,0.593494779,-1.135776923,1
1.757783778,-0.292973373,NA,1
-0.072512112,1.186492426,NA,0
0.676536143,1.220699515,NA,0
-0.662943035,2.422578983,0.022154444,0
-1.800559903,1.342476766,NA,1
-0.91260743,0.405345963,NA,1
0.531601527,4.386501329,NA,1
0.329721653,0.641435332,NA,0
0.096933579,0.729684376,NA,1
-1.515094604,2.865718737,NA,1
0.315418293,0.942308681,NA,1
-0.020305543,-0.322024112,NA,0
1.309961483,4.3209806,NA,1
2.236369677,0.549778585,NA,0
-1.372516299,-0.959768416,NA,0
2.096455692,2.439712691,NA,1
-0.221688499,3.219279283,NA,1
3.691974712,2.425657776,NA,0
1.130871557,2.529058059,NA,1
-1.335211322,-1.64028066,NA,0
3.226242423,5.116972295,NA,1
-0.613760054,2.664286048,NA,1
3.016898295,2.130475428,0.044968944,1
-3.091329179,1.313326824,NA,0
0.786467155,3.850275257,NA,1
-0.792323624,3.228794449,NA,1
2.597558501,1.930342226,NA,1
-1.43044638,0.677668658,NA,0
2.66927803,0.601424932,NA,0
-1.003257504,0.562410363,NA,0
-1.390492508,0.302399544,NA,0
-0.02982757,2.557138631,-0.165689192,1
-1.577216382,2.472112574,NA,1
-1.938067088,4.360904024,NA,1
3.714338074,2.471103732,NA,0
0.31402445,2.702845985,NA,0
-0.260138385,1.154798442,NA,1
2.009901021,0.550955056,NA,0
-1.052812762,0.366820543,NA,0
-1.598376507,-1.993984259,NA,0
2.55619695,1.262821498,NA,0
1.732365852,2.309100921,NA,1
0.90674191,-0.102740161,NA,1
-0.782846972,1.887649273,NA,0
-0.193392928,-0.183111597,-1.283915087,1
-4.20363385,-1.640471403,NA,0
1.559353919,1.141587694,0.70985969,0
2.846289074,3.835426036,NA,1
-2.541356573,1.963338678,NA,1
2.632433561,1.390631564,NA,1
-4.189933804,1.58035076,NA,1
-0.094953586,1.981063816,NA,0
-1.25445171,-1.875427087,NA,0
-0.573558655,1.513693551,NA,1
-0.0337088,0.887141715,NA,0
-4.446492364,-1.051954057,NA,0
-2.529462143,-0.376627734,-1.709308324,0
2.283777916,3.867257175,1.64797219,1
0.37776106,2.400144529,NA,0
1.725808206,4.510687939,NA,1
0.694880793,2.297080329,NA,0
-1.863949566,1.905847168,NA,0
-0.21414467,-0.008916299,0.499409047,0
2.282873963,6.231567436,2.598809125,1
2.533673712,3.304365461,NA,1
-0.65163133,2.018911979,NA,1
-0.782126395,4.950645394,NA,1
1.053771926,5.157775451,NA,1
1.589872885,-0.878564498,NA,0
0.163336686,2.686821802,NA,1
-1.443653729,1.95650356,NA,1
-0.478815211,1.490843017,NA,0
2.572693963,0.517963635,NA,0
1.030320999,3.520469099,1.139155013,1
4.027649873,4.411625513,NA,1
0.299982205,1.125705375,NA,0
-0.831288984,2.460617003,NA,1
-0.053107975,0.714406738,-0.351676323,1
3.429433599,3.510526855,NA,0
-2.102786228,-0.696906406,NA,0
0.654271469,-0.453199978,NA,0
1.484285259,1.865731765,NA,0
1.472105814,1.081685462,1.041904136,1
-1.11014533,1.59832548,NA,1
0.012342466,1.733989319,NA,1
0.546826096,-1.493168813,NA,0
1.393837414,2.068593497,0.129362477,1
5.393555361,0.986884326,NA,0
-0.247689614,0.359971901,NA,1
4.583399555,1.110276057,NA,0
-1.432597505,2.265801085,NA,1
0.943296937,3.632886708,NA,1
0.665433266,3.324992885,NA,0
1.002874625,4.4317166,NA,1
4.999665629,6.962838899,3.094903018,1
-2.681254304,2.458946479,NA,1
2.531417625,2.33476694,NA,0
3.299344878,1.900192611,NA,0
0.986278659,1.004411065,NA,1
1.554511244,3.859459698,NA,1
-1.490904452,0.430383248,NA,0
-0.369541005,2.042384897,NA,0
-1.289015609,2.360553708,NA,1
-2.587138482,-1.667955429,-1.376383381,0
1.897353849,0.877503355,1.241380805,1
1.301779055,1.865997357,NA,0
1.118954838,3.072620989,0.574715424,0
1.575206742,2.520097432,NA,1
1.104947996,3.624372044,NA,1
-0.858988095,-1.543404447,NA,0
-0.446681314,1.35015623,NA,0
0.607996673,-0.295152542,NA,0
0.519858442,0.959672323,NA,0
-2.288216949,0.900020154,NA,0
-1.559820034,4.006766619,NA,1
1.528630916,1.717709206,NA,1
-1.421061391,-2.039595901,NA,0
-1.152683876,1.262740349,NA,0
-1.16783094,1.511213515,NA,1
-0.512187061,5.830762898,NA,1
0.685759261,2.373904783,NA,1
-3.827628072,1.694880215,NA,0
-0.788975524,1.189759536,-0.710059407,0
-0.235588901,3.23743347,NA,0
0.36016409,1.992928362,NA,0
1.983632595,2.385455429,NA,1
0.606375625,0.849374633,NA,0
2.400321893,2.188111186,NA,1
-0.839761771,-1.859015685,NA,0
-1.915077089,1.748092165,NA,1
-1.414928342,3.006858636,-0.453153739,1
4.669590704,5.622412211,NA,1
-5.131411234,-1.225094406,NA,0
-1.391224781,0.612190706,NA,0
-2.515205765,0.641350996,NA,0
1.463906815,0.38377281,NA,0
-0.562640339,1.895716524,NA,1
0.117154384,1.051170076,-0.151506208,1
1.419517143,1.972419036,NA,0
1.055866572,2.674028444,1.074860528,1
-0.111266677,0.077623674,NA,0
4.542850291,3.775407086,NA,1
-0.200374511,3.088586392,NA,1
1.462279418,0.438783772,0.162317118,1
-3.796304737,-1.556430306,NA,1
-1.240083473,3.215490356,-0.025833509,1
2.301016395,2.602208861,NA,1
0.01273227,3.946295956,NA,1
-0.4572228,-0.100938978,-1.021176338,0
3.581804194,2.05842753,0.893209229,1
-1.510913483,3.375262927,NA,0
-0.043671502,1.865973376,NA,1
1.796524055,3.867798638,NA,1
3.008379376,1.205276216,NA,0
4.219451085,0.896274028,NA,0
0.650917742,4.131595759,2.430487967,1
0.302783824,0.185973644,NA,0
2.874364814,1.19218487,0.371749474,1
4.06241693,2.928482087,NA,1
-1.444189065,1.65415848,NA,1
-2.790915711,-1.905506245,NA,0
-2.008864523,3.628881022,NA,1
-3.052325293,-1.986764119,NA,0
0.198417991,2.85317404,0.92276858,1
-3.52271131,-1.0637528,NA,0
-0.406974281,1.557979914,NA,0
1.498355067,1.992182821,NA,1
0.491133727,0.734559571,NA,1
-0.621289151,-0.097876682,NA,1
2.150801766,3.280483958,NA,0
1.053824726,1.811294208,NA,0
1.125068677,0.130506598,NA,0
-0.355718949,5.458283313,NA,1
-0.607168599,-0.213922169,NA,0
-2.561661735,1.052014734,0.339905889,0
2.907474584,1.587512123,NA,1
-0.026041459,1.220563806,NA,0
0.40000148,3.426633104,NA,1
1.406130135,1.932166445,NA,1
2.240272953,3.710353422,0.578344409,1
0.034902343,1.738031279,NA,0
1.927200856,0.465903373,NA,0
1.041360144,0.442806991,NA,0
-2.500007586,0.109701811,NA,0
-0.391578989,1.532360085,NA,0
-0.3000066,-0.585717924,NA,0
0.27172754,0.506116015,NA,0
-0.501670528,1.14011897,NA,1
1.123393117,4.534894244,NA,1
-0.713282722,3.624782999,-0.546376227,1
1.151279926,1.740409813,NA,1
-0.648974548,0.304476337,NA,1
-4.415375573,3.288742287,NA,1
4.25903906,1.179864981,NA,0
-0.331338156,0.822435773,NA,0
-4.053799132,-2.030197925,NA,0
-3.546325058,-1.834297711,NA,0
-1.341649776,-0.389105302,NA,0
0.257052028,2.960694472,NA,0
2.167011526,-0.549372613,NA,0
0.999990635,4.426190492,NA,1
4.179557048,2.509019429,NA,1
1.599841197,4.841355333,NA,1
-0.313316247,0.895969876,NA,1
-2.882161594,-0.940356441,NA,0
0.570590535,3.69807165,2.057991549,1
-0.610170563,3.291571696,0.536570112,1
-0.000733489,2.385168333,NA,0
-0.214591899,1.676132724,NA,1
-2.888064137,0.975383749,NA,0
-1.05764123,-0.016797408,NA,1
-0.887278974,-1.118796986,NA,0
0.491216719,2.310150342,NA,1
2.158521343,1.270332825,NA,0
0.556770215,0.699670891,-1.290978414,0
-1.182316019,1.856282633,NA,0
3.9779886,6.259798559,NA,1
3.003050633,2.534804824,NA,0
-2.025377325,0.95357371,NA,1
1.079090183,3.227901146,NA,0
0.380533158,1.036326861,-0.771031756,0
-2.216205471,2.497424752,NA,1
-0.823353951,3.052484488,0.403848016,1
-2.211355588,0.939963671,NA,0
-2.338165927,1.183813372,NA,1
-0.730217297,2.606333886,0.869858371,1
-0.37917083,0.232420631,NA,0
1.719475741,0.739469964,NA,1
3.414127956,3.70928633,NA,1
3.737868379,3.732865199,NA,1
3.095728172,5.148024717,NA,1
-1.897103903,0.777862636,NA,0
0.148118022,1.669776173,NA,0
-2.522716942,-1.112318673,NA,0
-1.292811279,2.356327032,NA,1
-0.786612595,1.010551714,-0.289583228,1
0.751944265,4.403231269,NA,1
1.089638911,2.95458878,1.101052361,1
-2.206679564,1.956782931,NA,1
2.807186589,5.001699302,NA,1
3.214620243,3.095173387,NA,1
0.178519016,0.524050878,NA,1
1.878209482,3.235647481,NA,0
-0.503536235,4.799212206,NA,1
-3.472220125,1.067732564,NA,1
-2.268120459,-0.632113028,NA,0
-1.068454133,1.227340589,NA,1
5.237682582,0.888995703,NA,1
1.907531802,1.968467692,NA,1
-3.418483342,-1.440553126,NA,0
-0.637220942,-1.474518975,NA,0
-0.24075103,3.204144621,0.910032935,1
1.56353683,3.140454031,NA,1
0.356180196,1.780511467,NA,1
1.582583234,1.883981149,NA,1
0.161621926,1.74930753,NA,1
1.249243287,2.336417845,NA,1
1.00481678,2.421097792,NA,1
-0.254746745,1.758580182,NA,0
-0.033025543,1.632177942,NA,0
1.656406641,0.753308377,NA,1
1.479107483,1.013945577,0.083998048,0
-1.935310516,-0.017681574,NA,0
-1.221703715,3.613608976,NA,0
-2.162652368,-0.999144985,NA,0
2.084231794,0.360586051,0.404426177,1
-1.662087179,-0.412370902,-1.107347517,0
4.746117548,3.817400332,NA,0
0.116237752,2.410109373,0.769136125,1
1.990573574,1.65006547,NA,1
-1.643414532,1.847492591,-0.004140599,1
1.497638413,2.515879611,NA,1
-1.603655826,-0.362670609,NA,0
-2.612845416,1.963516076,NA,1
-0.26650372,0.445008654,NA,0
4.193873504,2.341135321,NA,1
0.254138149,1.863167083,NA,1
-0.677266829,2.396700195,NA,1
2.376069214,2.683393895,NA,1
-1.954245942,-0.076199977,NA,0
-1.921211631,-0.806655296,NA,0
2.041751777,3.584352118,NA,1
2.053070952,0.47334358,NA,1
1.940156969,5.700291217,NA,1
3.434847841,-0.386475822,-0.072969403,0
0.4479584,-0.20155996,-0.174042972,0
-1.69032475,1.791334241,NA,1
0.798941636,3.878361768,NA,1
-0.541553372,2.078227235,NA,0
0.226748393,-0.357975457,NA,0
0.787928872,4.242306008,1.090106929,0
-0.723125045,2.579442449,-0.056266189,1
1.597068685,0.579341901,NA,0
-1.516816438,2.557962942,NA,1
-1.37714527,-0.036530766,NA,0
-0.171166974,3.803948562,NA,1
-0.757092742,1.754053743,NA,1
2.638220011,4.60055206,NA,1
-0.141986692,5.046260869,NA,1
0.837970144,3.946674581,NA,1
0.390282599,-0.527886056,NA,0
0.51130773,1.738579542,0.783235163,0
-3.378143794,2.466564317,NA,0
0.683835174,3.150767394,NA,1
-1.760506893,-1.021194605,NA,0
-1.30570443,1.487603174,NA,1
1.491951463,2.093071484,0.304526956,0
-0.401276712,-1.011567588,NA,0
0.289025516,1.7108872,0.183989961,1
1.530044584,1.258099573,NA,0
2.977367931,0.542464864,NA,0
-2.136698236,4.81799758,NA,1
0.363351499,2.127577329,-0.08412992,0
-2.968940015,2.494828586,NA,0
0.116843175,1.505293013,NA,0
-1.430849264,0.469217438,-0.011736242,1
0.206835307,0.982630451,NA,0
-1.354828561,1.607553773,-0.055090281,0
3.585060728,1.062389545,NA,0
1.091406468,0.419370734,NA,0
0.723143075,0.727879059,0.318608917,0
0.457469137,3.855762172,NA,1
3.228382696,2.974632598,NA,1
4.581639831,2.562679655,NA,1
1.490468057,0.525505131,NA,1
1.334815046,1.423612138,0.358754851,1
0.913589587,0.175499002,NA,0
-1.155306935,1.477521337,NA,0
-1.89033731,3.824755049,NA,1
-1.27372168,1.03863137,NA,1
1.923937602,4.011129887,NA,0
0.635155955,1.211288408,NA,0
0.583968915,2.945428721,NA,0
0.585820388,2.134901256,0.218690016,1
2.268014142,1.622814631,NA,1
-2.134604521,1.210377759,0.447695316,0
-0.644893514,1.704685099,0.581237975,1
1.065705125,0.677135038,NA,0
1.825378689,2.364986674,NA,0
0.822068825,0.777651443,NA,0
0.521840067,2.327504421,-0.39329273,0
0.712013851,1.531280356,NA,1
-2.699668324,-0.096648765,NA,1
-0.028735471,4.272099133,1.342488542,1
0.724298442,3.283070322,2.283137582,1
-0.371445769,1.540170521,0.457024746,1
1.161124544,0.620891124,NA,0
1.787056765,0.921006896,NA,0
0.544358018,0.42624465,NA,0
2.899375837,2.582752314,1.171772994,1
-3.944105439,-1.411329546,-1.032355151,0
-0.253132893,1.364643908,1.850066423,0
0.291696698,-0.207750446,NA,0
0.897959725,1.0983438,NA,0
3.664379062,4.780681093,NA,1
-1.047627415,2.532886902,NA,1
0.363001268,4.03995719,0.165337906,1
0.260254492,1.18791407,0.653037779,1
-0.684724997,1.440032138,0.05069809,0
-1.656986677,3.289759098,NA,1
0.134614662,0.276726826,NA,0
0.275160473,2.446238925,NA,1
-2.124242781,0.678412454,NA,1
-0.160102886,1.870266226,NA,0
3.303072648,1.385195514,NA,0
0.750297996,2.87056992,0.035661064,1
-0.566011945,1.660020005,NA,1
-4.543670582,0.010444304,NA,0
-2.069204043,0.431990477,NA,0
-0.130298929,-1.832145769,NA,0
-0.190952269,0.514650323,-0.666142003,0
0.426989696,-1.100432764,NA,0
-0.849186124,2.7652338,NA,1
-0.005116022,1.132149002,NA,0
-0.419426959,-0.500904215,NA,0
-1.697135172,2.71825111,NA,1
-0.479784781,3.167205836,NA,1
-0.819976474,0.4165259,NA,0
-0.166103995,2.318443717,NA,1
0.90783711,1.994899955,NA,0
0.948609432,-0.608081254,NA,1
-1.384085598,2.870095098,NA,1
-2.055891608,0.897676852,NA,0
1.886345684,4.129980857,NA,1
-0.172027128,1.173687261,NA,0
-2.60997669,1.242451735,NA,0
0.337710322,2.693397456,NA,1
0.544424299,0.240752197,NA,0
0.428469628,1.879722931,NA,1
0.251916264,2.659134738,NA,0
1.830980818,0.822854361,NA,1
1.117026807,2.977937,NA,0
-2.749452785,0.774788657,-1.080176214,1
-0.044482117,1.22380277,NA,1
2.505149375,3.288365318,NA,0
1.058338132,1.274923307,NA,0
-1.145298921,0.721733354,NA,1
-2.64428203,2.922885875,NA,1
2.655210793,1.238494415,NA,0
-0.817808593,2.19234785,NA,1
-3.310958154,-0.906345007,-3.267177133,0
1.295874716,1.437619988,0.613032665,1
1.447654274,3.030757992,NA,0
-0.974806942,1.219760099,NA,0
-2.209180645,3.336094803,NA,0
2.178104755,3.60875764,NA,1
-2.475233453,3.089986303,NA,1
-2.563249504,2.981007452,0.39486232,1
-1.657978903,1.838293532,NA,1
-1.868078419,1.641861166,NA,0
1.54231057,1.284540166,NA,0
-0.163967123,0.434961666,0.191506048,0
-0.37970034,3.337093969,1.327596267,1
-2.989005114,-0.289932455,NA,0
-2.140796972,3.014443903,-0.53437165,1
-2.236759315,-0.47324995,NA,0
0.571753932,2.612310473,NA,0
3.056003334,2.626836591,NA,0
2.13492956,1.233902531,NA,0
0.38342254,2.673512933,NA,1
1.482305416,2.190412297,NA,0
0.59373418,3.615314876,NA,1
0.698066408,3.723497079,NA,1
-0.244597319,4.260620167,1.296308945,1
0.076314109,1.330482107,NA,0
-2.490880614,1.401908192,NA,1
2.238292742,5.48748535,NA,1
0.435067428,0.660241967,NA,1
2.064233651,3.549991274,NA,1
2.510463002,-0.790506287,NA,0
-0.763374118,-1.288657282,-1.254733952,0
1.281055168,2.958758013,NA,1
-0.598122402,1.229179021,NA,0
-3.542910876,1.369179641,NA,0
2.423718734,4.005271187,NA,1
0.201888212,1.842450006,NA,0
1.251014686,2.043289365,NA,0
3.945977344,2.227789834,NA,0
-0.879313734,0.51143245,NA,0
-0.491637928,0.364371437,NA,0
1.794283503,2.950385453,NA,1
0.278358348,1.205973758,NA,0
3.116335279,4.669453924,NA,1
1.086523593,0.27860462,NA,0
0.90465267,4.736185678,NA,1
1.832339525,2.373083409,NA,0
-0.051091212,2.51775964,0.896449292,0
-0.608292529,2.661031632,NA,1
3.064429582,2.896043142,NA,1
-0.560772198,-1.625403541,-1.381054985,0
-0.751279648,1.062754999,NA,0
-0.163172969,1.045007275,NA,1
2.235267581,1.614143475,NA,0
-2.519592049,-1.01032771,NA,0
-1.028120496,2.407580803,NA,0
1.92057481,2.015797106,1.938183764,0
0.879417762,1.649064796,NA,1
-2.0945523,1.368362192,-0.556442928,0
-0.845317416,3.467028512,0.710798862,1
0.986845649,2.506344156,NA,1
4.253117866,1.800104109,NA,0
-2.870290154,1.929440127,NA,1
1.733929114,4.146804461,NA,1
5.420956423,3.535258337,NA,1
1.506279718,0.487952697,NA,0
-1.174861171,2.55034406,NA,1
1.62281251,4.028240008,NA,1
1.839067773,-0.378213264,0.132691396,0
0.292538884,0.294365079,NA,0
0.173313432,2.25574959,NA,0
3.093869025,6.031933049,NA,1
-1.039052703,2.311592014,NA,1
3.630160912,1.981048304,NA,0
-1.278954356,1.768526055,NA,0
-0.390185566,1.089304722,NA,0
-1.675544005,4.286355204,0.619420338,1
1.851696389,3.360026837,NA,0
-2.162420169,0.749815878,-0.26756985,1
1.391378032,4.957578249,NA,1
-0.772596712,1.467605659,NA,0
3.415570207,4.092904872,NA,1
2.62782629,2.017256396,NA,0
0.860410274,1.238400513,NA,0
0.246015108,4.209166682,NA,1
0.571108786,0.723060272,NA,0
-1.069701359,2.134660752,1.2418673,1
-1.31427468,0.276876313,NA,0
2.941204702,4.293303319,NA,1
1.351132558,0.737068952,NA,1
-1.489855366,2.118309364,NA,1
0.954576311,1.184724955,NA,0
1.446389771,3.292778296,NA,1
2.797395583,3.531853536,0.500487614,1
3.722626205,5.978934862,NA,1
0.492309182,3.282221133,2.142454783,1
0.539204412,3.071011509,NA,0
-0.295521835,0.797697326,NA,0
0.073474979,1.3466867,NA,1
-3.22462163,4.138120649,NA,1
0.792672031,0.359658129,0.857142437,0
3.117507793,0.941078385,NA,0
-2.225406137,1.47292569,-1.853805943,1
3.601492403,5.216842337,2.684578321,1
-2.436946196,2.933694615,NA,0
-0.169750218,0.998210147,NA,0
3.51810998,0.508943714,NA,0
-0.715230568,0.883591048,-0.160304665,0
-5.562006652,2.997922876,NA,1
-0.248907635,4.527290489,1.709359408,0
0.695982688,-0.677330064,NA,0
1.836817664,2.595534443,NA,1
-2.732968412,2.521167053,NA,1
2.9154639,1.361373156,0.831403316,0
-0.081559571,2.675256989,NA,0
2.926087444,2.803836749,2.163961728,1
-1.736453622,1.31759269,NA,0
-0.451841767,4.235808428,NA,0
3.638106553,1.177137566,NA,0
-0.194860135,4.321934201,NA,1
-1.536852434,0.49081087,NA,0
-0.607731243,1.86292798,NA,1
0.909869833,1.055450498,NA,1
0.005019792,1.132467381,NA,0
-1.408272083,-0.13959255,NA,1
-3.719612865,1.608217973,NA,0
0.807552294,3.057844526,NA,1
2.200489648,3.043237323,NA,1
-2.426168239,-2.602813302,NA,0
-1.242058826,1.938017173,NA,0
0.627225965,1.997576928,NA,0
-0.387590962,1.159466507,NA,0
-1.063364538,0.868801241,NA,0
-0.620276555,1.08428033,NA,1
-0.172358771,0.694705564,NA,0
-1.010839174,1.236269943,NA,0
-1.874141136,0.867934747,NA,0
-0.282375034,1.402068645,-0.355054531,1
-3.045087644,-1.015004699,NA,0
0.837816029,2.047640189,0.509593422,1
0.818332271,1.836596587,NA,0
4.145558231,3.763417594,NA,1
2.038099714,2.672048347,NA,1
5.876357717,3.593904615,NA,1
-2.402929225,0.235105912,NA,1
2.885107829,3.719455128,0.994131524,0
-1.108355072,1.098203755,-0.370414571,0
1.702669661,0.85537053,NA,0
2.755324319,2.441087504,NA,1
